"","Full.Address","CAD.inc.Number","Nature.of.Call","Unit","Date.Time.Received","Date.Time.Dispatched","Date.Time.Arrived","Date.Time.Cleared","first.responder","first.responder.response.time","IncType","LocType","LocName","NearTag","Address","lon","lat","is.first.responder","Date","Date.Short","Year.Month","Month","Year","bad.geocode","Y","X","from.Lowell","from.HQ","from.FiveFifteen","from.JoyWashington"
"900","90 UNION SQ, Somerville, Massachusetts","1206525","MEDICAL AID","E3","8/2/2012 8:01","8/2/2012 8:02","8/2/2012 8:05","8/2/2012 8:10","E3",3.25,"MEDICAL AID","S","UNION SQ","WASHINGTON ST & SOMERVILLE AV","90 UNION SQ",-71.0943318,42.3793814,1,2012-08-02 08:01:00,2012-08-02,"2012-08","08","2012",0,42.3793814,-71.0943318,"4.98333333333333","5.56666666666667","3.56666666666667","2.33333333333333"
"901","90 WASHINGTON ST, Somerville, Massachusetts","1201488","MEDICAL AID","E3","2/22/2012 22:27","2/22/2012 22:28","2/22/2012 22:32","2/22/2012 22:35","E3",3.87,"MEDICAL AID","B","TEDESCHI FOOD SHOPS","INNER BELT RD & NEW WSHNGTN ST","90 WASHINGTON ST",-71.0856346,42.3810371,1,2012-02-22 22:27:00,2012-02-23,"2012-02","02","2012",0,42.3810371,-71.0856346,"7.81666666666667","5.38333333333333","6.38333333333333","0.616666666666667"
"902","90 WASHINGTON ST, Somerville, Massachusetts","1200938","MEDICAL AID","E3","2/2/2012 20:04","2/2/2012 20:05","2/2/2012 20:08","2/2/2012 20:11","E3",3.37,"MEDICAL AID","B","TEDESCHI FOOD SHOPS","INNER BELT RD & NEW WSHNGTN ST","90 WASHINGTON ST",-71.0856346,42.3810371,1,2012-02-02 20:04:00,2012-02-03,"2012-02","02","2012",0,42.3810371,-71.0856346,"7.81666666666667","5.38333333333333","6.38333333333333","0.616666666666667"
"903","90 WASHINGTON ST, Somerville, Massachusetts","1206014","MEDICAL AID","E3","7/18/2012 10:32","7/18/2012 10:32","7/18/2012 10:35","7/18/2012 10:46","E3",3.08,"MEDICAL AID","S","WASHINGTON ST","INNER BELT RD & NEW WSHNGTN ST","90 WASHINGTON ST",-71.0856346,42.3810371,1,2012-07-18 10:32:00,2012-07-18,"2012-07","07","2012",0,42.3810371,-71.0856346,"7.81666666666667","5.38333333333333","6.38333333333333","0.616666666666667"
"904","91 BOSTON ST, Somerville, Massachusetts","1400936","A FIRE ALARM","E3","1/27/2014 20:14","1/27/2014 20:14","1/27/2014 20:17","1/27/2014 20:24","E3",2.93,"A FIRE ALARM","S","BOSTON ST","HAMLET ST AND WALNUT ST","91 BOSTON ST",-71.094849,42.383567,1,2014-01-27 20:14:00,2014-01-28,"2014-01","01","2014",0,42.383567,-71.094849,"5.21666666666667","4.83333333333333","3.8","3.46666666666667"
"905","91 PRENTIS ST, Somerville, Massachusetts","1205712","MEDICAL AID","E1","7/9/2012 22:53","7/9/2012 22:53","7/9/2012 22:56","7/9/2012 23:16","E1",3.32,"MEDICAL AID","S","PRENTIS ST","CAMBRIDGE LINE AND BEACON ST","91 PRENTIS ST",-71.1148147,42.3845168,1,2012-07-09 22:53:00,2012-07-10,"2012-07","07","2012",0,42.3845168,-71.1148147,"2.2","10.9","2.7","7.65"
"906","91 WASHINGTON ST, Somerville, Massachusetts","1407504","CAR FIRE","E1","8/3/2014 4:37","8/3/2014 4:42","8/3/2014 4:44","8/3/2014 5:04","E1",2.73,"CAR FIRE","S","WASHINGTON ST","FRANKLIN AV AND FRANKLIN ST","91 WASHINGTON ST",-71.08563,42.381667,1,2014-08-03 04:37:00,2014-08-03,"2014-08","08","2014",0,42.381667,-71.08563,"7.65","5.21666666666667","6.21666666666667","0.45"
"907","94 BEACON ST, Somerville, Massachusetts","1207623","S FIRE ALARM","E3","9/1/2012 21:18","9/1/2012 21:18","9/1/2012 21:21","9/1/2012 21:30","E3",2.93,"S FIRE ALARM","B","BEACON PLACE CONDOS","COONEY ST AND SMITH AV","94 BEACON ST",-71.1052425,42.3769613,1,2012-09-01 21:18:00,2012-09-02,"2012-09","09","2012",0,42.3769613,-71.1052425,"4.18333333333333","9.31666666666667","3.1","6.08333333333333"
"908","95 MARION ST, Somerville, Massachusetts","1206126","A FIRE ALARM","E3","7/21/2012 3:31","7/21/2012 3:31","7/21/2012 3:36","7/21/2012 3:57","E3",4.9,"A FIRE ALARM","S","MARION ST","WYATT ST AND DIMICK ST","95 MARION ST",-71.1029939,42.3774079,1,2012-07-21 03:31:00,2012-07-21,"2012-07","07","2012",0,42.3774079,-71.1029939,"4.16666666666667","8.81666666666667","2.73333333333333","5.58333333333333"
"909","95 MUNROE ST, Somerville, Massachusetts","1409361","A FIRE ALARM","E3","9/20/2014 9:44","9/20/2014 9:45","9/20/2014 9:47","9/20/2014 9:58","E3",2.17,"A FIRE ALARM","S","MUNROE ST","BIGELOW ST AND WALNUT ST","95 MUNROE ST",-71.0949982,42.3830186,1,2014-09-20 09:44:00,2014-09-20,"2014-09","09","2014",0,42.3830186,-71.0949982,"5.21666666666667","5.26666666666667","3.78333333333333","3.9"
"910","96 SUMMER ST, Somerville, Massachusetts","1312940","MEDICAL AID","E3","12/28/2013 20:16","12/28/2013 20:16","12/28/2013 20:18","12/28/2013 20:30","E3",2.58,"MEDICAL AID","S","SUMMER ST","SCHOOL ST AND PRESTON RD","96 SUMMER ST",-71.101721,42.3848314,1,2013-12-28 20:16:00,2013-12-29,"2013-12","12","2013",0,42.3848314,-71.101721,"2.65","6.66666666666667","2.03333333333333","4.8"
"911","97 WASHINGTON ST, Somerville, Massachusetts","1412039","MEDICAL AID","E3","12/3/2014 22:45","12/3/2014 22:45","12/3/2014 22:48","12/3/2014 22:55","E3",2.97,"MEDICAL AID","B","MICHAELS","FRANKLIN AV AND FRANKLIN ST","97 WASHINGTON ST",-71.085876,42.3815692,1,2014-12-03 22:45:00,2014-12-04,"2014-12","12","2014",0,42.3815692,-71.085876,"7.61666666666667","5.18333333333333","6.18333333333333","0.416666666666667"
"912","98 ELM ST, Somerville, Massachusetts","1210967","MEDICAL AID","E1","12/1/2012 20:42","12/1/2012 20:42","12/1/2012 20:45","12/1/2012 20:51","E1",3.1,"MEDICAL AID","S","ELM ST","HOLYOKE RD AND WHITE ST","98 ELM ST",-71.117085,42.3894709,1,2012-12-01 20:42:00,2012-12-02,"2012-12","12","2012",0,42.3894709,-71.117085,"2.23333333333333","10.2666666666667","3.43333333333333","9.1"
"913","98 PROSPECT ST, Somerville, Massachusetts","1310004","A FIRE ALARM","E3","10/7/2013 17:59","10/7/2013 17:59","10/7/2013 18:03","10/7/2013 18:24","E3",3.63,"A FIRE ALARM","S","PROSPECT ST","WEBSTER AV AND CAMBRIDGE LINE","98 PROSPECT ST",-71.096376,42.3753699,1,2013-10-07 17:59:00,2013-10-07,"2013-10","10","2013",0,42.3753699,-71.096376,"5.73333333333333","7.73333333333333","4.31666666666667","4.5"
"914","99 SOUTH ST, Somerville, Massachusetts","1201920","MEDICAL AID","E3","3/8/2012 16:45","3/8/2012 16:46","3/8/2012 16:48","3/8/2012 16:56","E3",2.4,"MEDICAL AID","B","FIRE DEPARTMENT MEMORIAL","EARLE ST AND WINDSOR ST","99 SOUTH ST",-71.0915295,42.3746899,1,2012-03-08 16:45:00,2012-03-08,"2012-03","03","2012",0,42.3746899,-71.0915295,"7.26666666666667","5.81666666666667","5.85","3.33333333333333"
"915","ALLEN CT and PARK ST, Somerville, Massachusetts","1308982","AUTO ACC INJURY","E1","9/10/2013 17:07","9/10/2013 17:07","9/10/2013 17:09","9/10/2013 17:21","E1",2.27,"AUTO ACC INJURY","I","","","ALLEN CT & PARK ST",-71.1068607,42.3820519,1,2013-09-10 17:07:00,2013-09-10,"2013-09","09","2013",0,42.3820519,-71.1068607,"1.65","8.76666666666667","0.566666666666667","6.23333333333333"
"916","ALSTON ST and MCGRATH HWY, Somerville, Massachusetts","1401014","MEDICAL AID","E3","1/29/2014 21:52","1/29/2014 21:53","1/29/2014 21:56","1/29/2014 22:02","E3",2.93,"MEDICAL AID","I","","","ALSTON ST & MCGRATH HWY",-71.0896873,42.3808611,1,2014-01-29 21:52:00,2014-01-30,"2014-01","01","2014",0,42.3808611,-71.0896873,"7.01666666666667","4.81666666666667","5.6","0.716666666666667"
"917","BEACON ST and MORGAN ST, Somerville, Massachusetts","1301402","MEDICAL AID","E1","2/9/2013 22:52","2/9/2013 22:53","2/9/2013 22:58","2/9/2013 23:06","E1",5.18,"MEDICAL AID","I","","","BEACON ST & MORGAN ST",-71.1090842,42.3804901,1,2013-02-09 22:52:00,2013-02-10,"2013-02","02","2013",0,42.3804901,-71.1090842,"2.41666666666667","9.55","1.35","6.31666666666667"
"918","BEACON ST and PARK ST, Somerville, Massachusetts","1206791","AUTO ACCIDENT","E1","8/9/2012 9:00","8/9/2012 9:01","8/9/2012 9:04","8/9/2012 9:08","E1",2.68,"AUTO ACCIDENT","I","","","BEACON ST & PARK ST",-71.108538,42.38036,1,2012-08-09 09:00:00,2012-08-09,"2012-08","08","2012",0,42.38036,-71.108538,"2.41666666666667","9.53333333333333","1.33333333333333","6.28333333333333"
"919","BEACON ST and WASHINGTON ST, Somerville, Massachusetts","1203782","PEDESTRIAN ACC","E3","5/7/2012 15:55","5/7/2012 15:56","5/7/2012 15:59","5/7/2012 16:06","E3",2.82,"PEDESTRIAN ACC","I","","","BEACON ST & WASHINGTON ST",-71.106382,42.3782892,1,2012-05-07 15:55:00,2012-05-07,"2012-05","05","2012",0,42.3782892,-71.106382,"3.48333333333333","8.63333333333333","2.4","5.4"
"920","BEACON ST and WASHINGTON ST, Somerville, Massachusetts","1410033","BICYCLE ACC","E3","10/7/2014 9:23","10/7/2014 9:24","10/7/2014 9:27","10/7/2014 9:43","E3",3.15,"BICYCLE ACC","I","","","BEACON ST & WASHINGTON ST",-71.106382,42.3782892,1,2014-10-07 09:23:00,2014-10-07,"2014-10","10","2014",0,42.3782892,-71.106382,"3.48333333333333","8.63333333333333","2.4","5.4"
"921","BEACON ST and WASHINGTON ST, Somerville, Massachusetts","1405340","PEDESTRIAN ACC","E3","6/7/2014 12:39","6/7/2014 12:39","6/7/2014 12:42","6/7/2014 12:56","E3",2.88,"PEDESTRIAN ACC","I","","","BEACON ST & WASHINGTON ST",-71.106382,42.3782892,1,2014-06-07 12:39:00,2014-06-07,"2014-06","06","2014",0,42.3782892,-71.106382,"3.48333333333333","8.63333333333333","2.4","5.4"
"922","BEACON ST and WASHINGTON ST, Somerville, Massachusetts","1300951","MEDICAL AID","E3","1/29/2013 14:36","1/29/2013 14:37","1/29/2013 14:41","1/29/2013 14:46","E3",4.25,"MEDICAL AID","I","","","BEACON ST & WASHINGTON ST",-71.106382,42.3782892,1,2013-01-29 14:36:00,2013-01-29,"2013-01","01","2013",0,42.3782892,-71.106382,"3.48333333333333","8.63333333333333","2.4","5.4"
"923","BURNSIDE AVE and ELM ST, Somerville, Massachusetts","1401331","MEDICAL AID","E1","2/7/2014 23:52","2/7/2014 23:54","2/7/2014 23:58","2/8/2014 0:00","E1",4.1,"MEDICAL AID","I","","","BURNSIDE AV & ELM ST",-71.1176459,42.3902661,1,2014-02-07 23:52:00,2014-02-08,"2014-02","02","2014",0,42.3902661,-71.1176459,"2.3","9.81666666666667","3.5","8.81666666666667"
"924","CEDAR ST and ELM ST, Somerville, Massachusetts","1400153","CAR FIRE","E1","1/4/2014 16:36","1/4/2014 16:38","1/4/2014 16:40","1/4/2014 17:22","E1",2.6,"CAR FIRE","I","","","CEDAR ST & ELM ST",-71.115425,42.3879583,1,2014-01-04 16:36:00,2014-01-04,"2014-01","01","2014",0,42.3879583,-71.115425,"1.43333333333333","9.45","2.63333333333333","8.3"
"925","CENTRAL ST and ATHERTON ST, Somerville, Massachusetts","1411126","B BOX ALARM","E1","11/6/2014 11:02","11/6/2014 11:02","11/6/2014 11:05","11/6/2014 11:26","E1",2.62,"B BOX ALARM","X","CENTRAL ST","","CENTRAL ST & ATHERTON ST",-71.1063605,42.384157,1,2014-11-06 11:02:00,2014-11-06,"2014-11","11","2014",0,42.384157,-71.1063605,"1.43333333333333","8.8","0.6","6.26666666666667"
"926","CENTRAL ST and ATHERTON ST, Somerville, Massachusetts","1402450","B BOX ALARM","E1","3/13/2014 18:30","3/13/2014 18:30","3/13/2014 18:33","3/13/2014 18:42","E1",2.57,"B BOX ALARM","X","CENTRAL ST","","CENTRAL ST & ATHERTON ST",-71.1063605,42.384157,1,2014-03-13 18:30:00,2014-03-13,"2014-03","03","2014",0,42.384157,-71.1063605,"1.43333333333333","8.8","0.6","6.26666666666667"
"927","COLUMBIA ST and WEBSTER AVE, Somerville, Massachusetts","1210985","MEDICAL AID","E3","12/2/2012 8:45","12/2/2012 8:45","12/2/2012 8:48","12/2/2012 8:53","E3",2.57,"MEDICAL AID","I","","","COLUMBIA ST & WEBSTER AV",-71.0952351,42.3758647,1,2012-12-02 08:45:00,2012-12-02,"2012-12","12","2012",0,42.3758647,-71.0952351,"5.68333333333333","6.91666666666667","4.25","4.43333333333333"
"928","COLUMBUS AVE and STONE AVE, Somerville, Massachusetts","1203418","B BOX ALARM","E3","4/26/2012 20:15","4/26/2012 20:14","4/26/2012 20:16","4/26/2012 20:17","E3",2.38,"B BOX ALARM","X","COLUMBUS AV","","COLUMBUS AV & STONE AV",-71.0943581,42.3813448,1,2012-04-26 20:15:00,2012-04-27,"2012-04","04","2012",0,42.3813448,-71.0943581,"5.03333333333333","4.76666666666667","3.61666666666667","3.81666666666667"
"929","COLUMBUS AVE and WASHINGTON ST, Somerville, Massachusetts","1309424","AUTO ACC INJURY","E3","9/21/2013 10:50","9/21/2013 10:50","9/21/2013 10:52","9/21/2013 10:57","E3",1.97,"AUTO ACC INJURY","I","","","COLUMBUS AV & WASHINGTON ST",-71.0930682,42.3795065,1,2013-09-21 10:50:00,2013-09-21,"2013-09","09","2013",0,42.3795065,-71.0930682,"5.5","4.81666666666667","4.08333333333333","1.58333333333333"
"930","CONCORD AVE and WYATT ST, Somerville, Massachusetts","1401101","MEDICAL AID","E3","2/1/2014 8:07","2/1/2014 8:08","2/1/2014 8:12","2/1/2014 8:15","E3",3.45,"MEDICAL AID","I","","","CONCORD AV & WYATT ST",-71.1010932,42.3760694,1,2014-02-01 08:07:00,2014-02-01,"2014-02","02","2014",0,42.3760694,-71.1010932,"5.4","8.11666666666667","3.96666666666667","4.88333333333333"
"931","COONEY ST and LINE ST, Somerville, Massachusetts","1302134","MEDICAL AID","E3","3/1/2013 8:31","3/1/2013 8:32","3/1/2013 8:36","3/1/2013 8:45","E3",4.42,"MEDICAL AID","I","","","COONEY ST & LINE ST",-71.1046812,42.3757038,1,2013-03-01 08:31:00,2013-03-01,"2013-03","03","2013",0,42.3757038,-71.1046812,"4.63333333333333","9.45","3.36666666666667","6.21666666666667"
"932","DANE ST and WASHINGTON ST, Somerville, Massachusetts","1312369","MEDICAL AID","E3","12/13/2013 5:41","12/13/2013 5:41","12/13/2013 5:45","12/13/2013 5:47","E3",3.97,"MEDICAL AID","I","","","DANE ST & WASHINGTON ST",-71.1040464,42.3788385,1,2013-12-13 05:41:00,2013-12-13,"2013-12","12","2013",0,42.3788385,-71.1040464,"3.13333333333333","7.78333333333333","1.71666666666667","4.55"
"933","ELM ST and LINDEN AVE, Somerville, Massachusetts","1301536","MEDICAL AID","E1","2/12/2013 9:32","2/12/2013 9:33","2/12/2013 9:39","2/12/2013 9:39","E1",5.62,"MEDICAL AID","I","","","ELM ST & LINDEN AV",-71.1146468,42.3870594,1,2013-02-12 09:32:00,2013-02-12,"2013-02","02","2013",0,42.3870594,-71.1146468,"1.11666666666667","9.86666666666667","2.31666666666667","7.98333333333333"
"934","ELM ST and SOMERVILLE AVE, Somerville, Massachusetts","1203025","GAS LEAK","E1","4/14/2012 2:39","4/14/2012 2:39","4/14/2012 2:39","4/14/2012 2:44","E1",0.1,"GAS LEAK","I","","","ELM ST & SOMERVILLE AV",-71.1136035,42.3855028,1,2012-04-14 02:39:00,2012-04-14,"2012-04","04","2012",0,42.3855028,-71.1136035,"0.516666666666667","9.91666666666667","1.71666666666667","7.38333333333333"
"935","ELM ST and SOMERVILLE AVE, Somerville, Massachusetts","1400407","AUTO ACC INJURY","E1","1/10/2014 23:32","1/10/2014 23:35","1/10/2014 23:38","1/10/2014 23:46","E1",2.27,"AUTO ACC INJURY","I","","","ELM ST & SOMERVILLE AV",-71.1136035,42.3855028,1,2014-01-10 23:32:00,2014-01-11,"2014-01","01","2014",0,42.3855028,-71.1136035,"0.516666666666667","9.91666666666667","1.71666666666667","7.38333333333333"
"936","ELM ST and WHITE ST, Somerville, Massachusetts","1303119","OUTSIDE FIRE","E1","3/31/2013 15:04","3/31/2013 15:06","3/31/2013 15:09","3/31/2013 15:13","E1",3.2,"OUTSIDE FIRE","I","","","ELM ST & WHITE ST",-71.1169921,42.3896347,1,2013-03-31 15:04:00,2013-03-31,"2013-03","03","2013",0,42.3896347,-71.1169921,"2.05","10.1","3.25","8.91666666666667"
"937","ELM ST and WILLOW AVE, Somerville, Massachusetts","1408482","AUTO ACC INJURY","E1","8/29/2014 16:01","8/29/2014 16:02","8/29/2014 16:05","8/29/2014 16:13","E1",2.68,"AUTO ACC INJURY","I","","","ELM ST & WILLOW AV",-71.1187665,42.3913149,1,2014-08-29 16:01:00,2014-08-29,"2014-08","08","2014",0,42.3913149,-71.1187665,"2.68333333333333","10.15","3.88333333333333","9.15"
"938","FRANKLIN ST and WASHINGTON ST, Somerville, Massachusetts","1200007","MEDICAL AID","E3","1/1/2012 2:35","1/1/2012 2:36","1/1/2012 2:42","1/1/2012 2:50","E3",5.97,"MEDICAL AID","I","","","FRANKLIN ST & WASHINGTON ST",-71.0862305,42.3813262,1,2012-01-01 02:35:00,2012-01-01,"2012-01","01","2012",0,42.3813262,-71.0862305,"7.55","4.95","6.11666666666667","0.35"
"939","GRANITE ST and KNAPP ST, Somerville, Massachusetts","1206879","AUTO ACC INJURY","E1","8/10/2012 23:04","8/10/2012 23:05","8/10/2012 23:08","8/10/2012 23:16","E1",3.62,"AUTO ACC INJURY","I","","","GRANITE ST & KNAPP ST",-71.1030739,42.3830195,1,2012-08-10 23:04:00,2012-08-11,"2012-08","08","2012",0,42.3830195,-71.1030739,"2.4","7.88333333333333","0.966666666666667","5.35"
"940","HARDING ST and SOUTH ST, Somerville, Massachusetts","1311842","AUTO ACC INJURY","E3","11/27/2013 14:32","11/27/2013 14:33","11/27/2013 14:35","11/27/2013 14:47","E3",1.35,"AUTO ACC INJURY","I","","","HARDING ST & SOUTH ST",-71.0902116,42.3743491,1,2013-11-27 14:32:00,2013-11-27,"2013-11","11","2013",0,42.3743491,-71.0902116,"8.06666666666667","5.56666666666667","6.65","3.08333333333333"
"941","HAROLD ST, Somerville, Massachusetts","1209564","MEDICAL AID","E3","10/24/2012 17:19","10/24/2012 17:20","10/24/2012 17:23","10/24/2012 17:30","E3",3.78,"MEDICAL AID","S","HAROLD ST","DIMICK ST AND MARION ST","HAROLD ST & ",-71.1021892,42.3767167,1,2012-10-24 17:19:00,2012-10-24,"2012-10","10","2012",0,42.3767167,-71.1021892,"4.78333333333333","9.43333333333333","3.35","6.2"
"942","HAWKINS ST and LAKE ST, Somerville, Massachusetts","1412539","MEDICAL AID","E3","12/15/2014 12:55","12/15/2014 12:55","12/15/2014 12:57","12/15/2014 13:16","E3",2.37,"MEDICAL AID","I","","","HAWKINS ST & LAKE ST",-71.0981009,42.3800284,1,2014-12-15 12:55:00,2014-12-15,"2014-12","12","2014",0,42.3800284,-71.0981009,"4.5","6.9","3.08333333333333","3.66666666666667"
"943","HAWKINS ST and LAKE ST, Somerville, Massachusetts","1409572","MEDICAL AID","E3","9/25/2014 14:44","9/25/2014 14:44","9/25/2014 14:47","9/25/2014 14:57","E3",3.08,"MEDICAL AID","I","","","HAWKINS ST & LAKE ST",-71.0981009,42.3800284,1,2014-09-25 14:44:00,2014-09-25,"2014-09","09","2014",0,42.3800284,-71.0981009,"4.5","6.9","3.08333333333333","3.66666666666667"
"944","HAWKINS ST and WASHINGTON ST, Somerville, Massachusetts","1210419","MEDICAL AID","E3","11/13/2012 0:17","11/13/2012 0:18","11/13/2012 0:21","11/13/2012 0:32","E3",2.88,"MEDICAL AID","I","","","HAWKINS ST & WASHINGTON ST",-71.0979887,42.3794877,1,2012-11-13 00:17:00,2012-11-13,"2012-11","11","2012",0,42.3794877,-71.0979887,"4.35","6.66666666666667","2.93333333333333","3.43333333333333"
"945","HEATH ST and TEMPLE ST, Somerville, Massachusetts","1204755","AUTO ACC INJURY","E1","6/9/2012 11:00","6/9/2012 11:01","6/9/2012 11:03","6/9/2012 11:08","E1",1.63,"AUTO ACC INJURY","I","","","HEATH ST & TEMPLE ST",-71.0925535,42.3936272,1,2012-06-09 11:00:00,2012-06-09,"2012-06","06","2012",0,42.3936272,-71.0925535,"7.21666666666667","2.28333333333333","6.38333333333333","5.41666666666667"
"946","HIGHLAND AVE and MEDFORD ST, Somerville, Massachusetts","1309961","AUTO ACC INJURY","E3","10/6/2013 11:25","10/6/2013 11:26","10/6/2013 11:29","10/6/2013 11:34","E3",2.63,"AUTO ACC INJURY","I","","","HIGHLAND AV & MEDFORD ST",-71.0926238,42.3845416,1,2013-10-06 11:25:00,2013-10-06,"2013-10","10","2013",0,42.3845416,-71.0926238,"5.88333333333333","3.5","4.45","2.13333333333333"
"947","HIGHLAND AVE and PUTNAM ST, Somerville, Massachusetts","1402716","MEDICAL AID","E3","3/22/2014 20:16","3/22/2014 20:17","3/22/2014 20:20","3/22/2014 20:32","E3",3.47,"MEDICAL AID","I","","","HIGHLAND AV & PUTNAM ST",-71.0968889,42.3862125,1,2014-03-22 20:16:00,2014-03-23,"2014-03","03","2014",0,42.3862125,-71.0968889,"4.35","4.61666666666667","3.03333333333333","3.25"
"948","HIGHLAND AVE and TOWER ST, Somerville, Massachusetts","1303889","AUTO ACC INJURY","E3","4/23/2013 9:24","4/23/2013 9:24","4/23/2013 9:24","4/23/2013 9:36","E3",0.12,"AUTO ACC INJURY","I","","","HIGHLAND AV & TOWER ST",-71.108706,42.3905439,1,2013-04-23 09:24:00,2013-04-23,"2013-04","04","2013",0,42.3905439,-71.108706,"2.26666666666667","7.23333333333333","3.46666666666667","6.56666666666667"
"949","HIGHLAND AVE and WALNUT ST, Somerville, Massachusetts","1302867","MEDICAL AID","E3","3/24/2013 0:09","3/24/2013 0:09","3/24/2013 0:13","3/24/2013 0:25","E3",3.28,"MEDICAL AID","I","","","HIGHLAND AV & WALNUT ST",-71.0941672,42.3851419,1,2013-03-24 00:09:00,2013-03-24,"2013-03","03","2013",0,42.3851419,-71.0941672,"5.33333333333333","4","3.9","2.63333333333333"
"950","HIGHLAND AVE and WALNUT ST, Somerville, Massachusetts","1206518","B BOX ALARM","E3","8/1/2012 20:12","8/1/2012 20:13","8/1/2012 20:16","8/1/2012 20:17","E3",3.42,"B BOX ALARM","X","HIGHLAND AV","","HIGHLAND AV & WALNUT ST",-71.0941672,42.3851419,1,2012-08-01 20:12:00,2012-08-02,"2012-08","08","2012",0,42.3851419,-71.0941672,"5.33333333333333","4","3.9","2.63333333333333"
"951","KENT ST and SOMERVILLE AVE, Somerville, Massachusetts","1309379","PEDESTRIAN ACC","E1","9/20/2013 8:49","9/20/2013 8:49","9/20/2013 8:51","9/20/2013 9:03","E1",1.7,"PEDESTRIAN ACC","I","","","KENT ST & SOMERVILLE AV",-71.1097087,42.3839475,1,2013-09-20 08:49:00,2013-09-20,"2013-09","09","2013",0,42.3839475,-71.1097087,"0.333333333333333","9.03333333333333","0.833333333333333","6.5"
"952","KINGMAN RD, Somerville, Massachusetts","1207330","OUTSIDE FIRE","E3","8/24/2012 20:08","8/24/2012 20:09","8/24/2012 20:12","8/24/2012 20:14","E3",2.8,"OUTSIDE FIRE","S","KINGMAN RD","264 WASHINGTON ST AND DEAD END","KINGMAN RD & ",-71.0971958,42.3792131,1,2012-08-24 20:08:00,2012-08-25,"2012-08","08","2012",0,42.3792131,-71.0971958,"4.68333333333333","6.91666666666667","3.25","3.68333333333333"
"953","LAKE ST and HAWKINS ST, Somerville, Massachusetts","1210146","B BOX ALARM","E3","11/5/2012 15:22","11/5/2012 15:22","11/5/2012 15:25","11/5/2012 15:26","E3",2.52,"B BOX ALARM","X","LAKE ST","","LAKE ST & HAWKINS ST",-71.0981009,42.3800284,1,2012-11-05 15:22:00,2012-11-05,"2012-11","11","2012",0,42.3800284,-71.0981009,"4.5","6.9","3.08333333333333","3.66666666666667"
"954","LAKE ST and HAWKINS ST, Somerville, Massachusetts","1405775","B BOX ALARM","E3","6/18/2014 16:59","6/18/2014 17:00","6/18/2014 17:03","6/18/2014 17:06","E3",2.83,"B BOX ALARM","X","LAKE ST","","LAKE ST & HAWKINS ST",-71.0981009,42.3800284,1,2014-06-18 16:59:00,2014-06-18,"2014-06","06","2014",0,42.3800284,-71.0981009,"4.5","6.9","3.08333333333333","3.66666666666667"
"955","LAKE ST and HAWKINS ST, Somerville, Massachusetts","1210503","B BOX ALARM","E3","11/15/2012 14:48","11/15/2012 14:48","11/15/2012 14:50","11/15/2012 14:53","E3",2.57,"B BOX ALARM","X","LAKE ST","","LAKE ST & HAWKINS ST",-71.0981009,42.3800284,1,2012-11-15 14:48:00,2012-11-15,"2012-11","11","2012",0,42.3800284,-71.0981009,"4.5","6.9","3.08333333333333","3.66666666666667"
"956","LAKE ST and HAWKINS ST, Somerville, Massachusetts","1208182","B BOX ALARM","E3","9/16/2012 17:13","9/16/2012 17:13","9/16/2012 17:16","9/16/2012 17:18","E3",2.38,"B BOX ALARM","X","LAKE ST","","LAKE ST & HAWKINS ST",-71.0981009,42.3800284,1,2012-09-16 17:13:00,2012-09-16,"2012-09","09","2012",0,42.3800284,-71.0981009,"4.5","6.9","3.08333333333333","3.66666666666667"
