"","Full.Address","CAD.inc.Number","Nature.of.Call","Unit","Date.Time.Received","Date.Time.Dispatched","Date.Time.Arrived","Date.Time.Cleared","first.responder","first.responder.response.time","IncType","LocType","LocName","NearTag","Address","lon","lat","is.first.responder","Date","Date.Short","Year.Month","Month","Year","bad.geocode","Y","X","from.Lowell","from.Lowell_in_traffic","from.HQ","from.HQ_in_traffic","from.FiveFifteen","from.FiveFifteen_in_traffic","from.JoyWashington","from.JoyWashington_in_traffic","from.Highland","from.Highland_in_traffic","from.Teele","from.Teele_in_traffic","from.Union","from.Union_in_traffic"
"2319","66 JAQUES ST, Somerville, Massachusetts","1410460","AUTO ACC INJURY","C2","10/19/2014 3:54","10/19/2014 3:55","10/19/2014 3:59","10/19/2014 4:11","C2",3.37,"AUTO ACC INJURY","S","JAQUES ST","TEMPLE ST AND FLORENCE TER","66 JAQUES ST",-71.0924597,42.3944219,1,2014-10-19 03:54:00,2014-10-19,"2014-10","10","2014",0,42.3944219,-71.0924597,"7.51666666666667","7.78333333333333","3.31666666666667","3.21666666666667","6.95","8.96666666666667","6.51666666666667","8.1","6.68333333333333","7.7","11.6333333333333","12.1666666666667","7.73333333333333","10.5166666666667"
"2320","66 WHEATLAND ST, Somerville, Massachusetts","1201587","MEDICAL AID","R1","2/25/2012 23:25","2/25/2012 23:26","2/25/2012 23:29","2/25/2012 23:35","R1",2.82,"MEDICAL AID","S","WHEATLAND ST","DERBY ST AND MYSTIC AV","66 WHEATLAND ST",-71.0885868,42.3930443,1,2012-02-25 23:25:00,2012-02-26,"2012-02","02","2012",0,42.3930443,-71.0885868,"8.63333333333333","8.75","2.6","2.56666666666667","8.21666666666667","10.4333333333333","5.8","7.36666666666667","7.93333333333333","9.38333333333333","12.6333333333333","14.05","7.38333333333333","9.28333333333333"
"2321","660 SOMERVILLE AVE, Somerville, Massachusetts","1207976","MEDICAL AID","E1","9/10/2012 21:30","9/10/2012 21:31","9/10/2012 21:32","9/10/2012 21:39","E1",1.37,"MEDICAL AID","S","SOMERVILLE AV","SACRAMENTO ST AND BEACON ST","660 SOMERVILLE AV",-71.1122896,42.3845852,1,2012-09-10 21:30:00,2012-09-11,"2012-09","09","2012",0,42.3845852,-71.1122896,"0.15","0.15","9.16666666666667","14.4666666666667","1.38333333333333","2.03333333333333","7.26666666666667","10.2","2.85","2.71666666666667","7.85","8.75","5.9","7.8"
"2322","665 SOMERVILLE AVE, Somerville, Massachusetts","1406875","A FIRE ALARM","E1","7/17/2014 21:23","7/17/2014 21:23","7/17/2014 21:26","7/17/2014 21:38","E1",2.77,"A FIRE ALARM","S","SOMERVILLE AV","LOWELL ST AND IBBETSON ST","665 SOMERVILLE AV",-71.1121769,42.3848876,1,2014-07-17 21:23:00,2014-07-18,"2014-07","07","2014",0,42.3848876,-71.1121769,"0.65","0.633333333333333","9.65","14.95","1.88333333333333","2.56666666666667","7.75","10.7","3.06666666666667","2.95","8.96666666666667","9.58333333333333","6.4","8.28333333333333"
"2323","67 BROADWAY, Somerville, Massachusetts","1403919","MEDICAL AID","L2","4/29/2014 14:07","4/29/2014 14:07","4/29/2014 14:11","4/29/2014 14:13","L2",3.53,"MEDICAL AID","B","BOSTON SPINE CLINIC","AUTUMN ST AND PENNSYLVANIA AV","67 BROADWAY",-71.0810679,42.3871324,1,2014-04-29 14:07:00,2014-04-29,"2014-04","04","2014",0,42.3871324,-71.0810679,"11.3833333333333","12.6333333333333","3.66666666666667","4.61666666666667","10.6833333333333","13.2166666666667","5","5.28333333333333","10.5333333333333","12.7166666666667","10.3833333333333","11.85","7.6","8.41666666666667"
"2324","67 COLUMBUS AVE, Somerville, Massachusetts","1311205","MEDICAL AID","E3","11/9/2013 12:48","11/9/2013 12:49","11/9/2013 12:52","11/9/2013 12:59","E3",3.35,"MEDICAL AID","S","COLUMBUS AV","PROSPECT HILL PKWY & WALNUT ST","67 COLUMBUS AV",-71.0950727,42.3820303,1,2013-11-09 12:48:00,2013-11-09,"2013-11","11","2013",0,42.3820303,-71.0950727,"5.25","7.18333333333333","7.43333333333333","8.86666666666667","3.76666666666667","4.31666666666667","4.51666666666667","5.03333333333333","6.88333333333333","8.46666666666667","14.1666666666667","16.6333333333333","3.15","4.48333333333333"
"2325","67 ENDICOTT AVE, Somerville, Massachusetts","1409722","OUTSIDE FIRE","E6","9/28/2014 20:59","9/28/2014 20:59","9/28/2014 21:02","9/28/2014 21:18","E6",2.3,"OUTSIDE FIRE","S","ENDICOTT AV","BROADWAY AND HOOKER AV","67 ENDICOTT AV",-71.1311753,42.4027028,1,2014-09-28 20:59:00,2014-09-29,"2014-09","09","2014",0,42.4027028,-71.1311753,"10","11.1333333333333","15.3666666666667","16.4666666666667","11.2333333333333","13.95","15.7833333333333","17.5666666666667","7.83333333333333","10.4666666666667","1.76666666666667","1.75","14.4166666666667","18.7166666666667"
"2326","67 JAQUES ST, Somerville, Massachusetts","1312358","MEDICAL AID","R1","12/12/2013 18:37","12/12/2013 18:38","12/12/2013 18:41","12/12/2013 18:54","R1",2.6,"MEDICAL AID","S","JAQUES ST","TEMPLE ST AND EDGAR AV","67 JAQUES ST",-71.09233,42.394789,1,2013-12-12 18:37:00,2013-12-12,"2013-12","12","2013",0,42.394789,-71.09233,"7.55","7.81666666666667","3.35","3.25","6.98333333333333","9","6.55","8.03333333333333","6.71666666666667","7.73333333333333","11.0166666666667","12.9166666666667","7.76666666666667","10.55"
"2327","67 KNOWLTON ST, Somerville, Massachusetts","1400123","GAS LEAK INSIDE","C2","1/4/2014 5:13","1/4/2014 5:14","1/4/2014 5:20","1/4/2014 5:25","C2",5.68,"GAS LEAK INSIDE","S","KNOWLTON ST","DEAD END AND OLIVER ST","67 KNOWLTON ST",-71.0869674,42.3822038,1,2014-01-04 05:13:00,2014-01-04,"2014-01","01","2014",0,42.3822038,-71.0869674,"8.3","10.5166666666667","5.8","6.18333333333333","6.81666666666667","8.4","1","1.06666666666667","8.31666666666667","10.2833333333333","15.4","17.6833333333333","3.55","3.9"
"2328","67 PUTNAM ST, Somerville, Massachusetts","1201721","A FIRE ALARM","E3","3/1/2012 20:18","3/1/2012 20:19","3/1/2012 20:22","3/1/2012 20:27","E3",2.92,"A FIRE ALARM","S","PUTNAM ST","LAWSON TER AND HIGHLAND AV","67 PUTNAM ST",-71.0971469,42.3857733,1,2012-03-01 20:18:00,2012-03-02,"2012-03","03","2012",0,42.3857733,-71.0971469,"4.28333333333333","4.7","6.73333333333333","7.95","3.23333333333333","4.28333333333333","3.58333333333333","4.15","4.31666666666667","5.9","10.9666666666667","12.3833333333333","3.63333333333333","5.08333333333333"
"2329","67 THURSTON ST, Somerville, Massachusetts","1408938","MEDICAL AID","R1","9/9/2014 21:45","9/9/2014 21:45","9/9/2014 21:48","9/9/2014 22:03","R1",3.22,"MEDICAL AID","S","THURSTON ST","EVERGREEN AV AND BROADWAY","67 THURSTON ST",-71.097031,42.392088,1,2014-09-09 21:45:00,2014-09-10,"2014-09","09","2014",0,42.392088,-71.097031,"6.23333333333333","6.71666666666667","3.75","7.51666666666667","5.31666666666667","7.3","7.16666666666667","8.35","4.85","6.05","11.0666666666667","12.5166666666667","7.63333333333333","9.38333333333333"
"2330","674 BROADWAY, Somerville, Massachusetts","1306604","PEDESTRIAN ACC","E7","7/10/2013 18:39","7/10/2013 18:40","7/10/2013 18:43","7/10/2013 18:53","E7",3.28,"PEDESTRIAN ACC","B","KELLYS DINER","ROGERS AV AND JOSEPHINE AV","674 BROADWAY",-71.1116108,42.3995285,1,2013-07-10 18:39:00,2013-07-10,"2013-07","07","2013",0,42.3995285,-71.1116108,"5.93333333333333","6.28333333333333","8.9","9.1","7.16666666666667","8.23333333333333","10.7333333333333","12.4","3.35","3.73333333333333","6.6","6.91666666666667","10.2333333333333","13.2"
"2331","675 SOMERVILLE AVE, Somerville, Massachusetts","1205769","MEDICAL AID","E1","7/11/2012 15:22","7/11/2012 15:22","7/11/2012 15:24","7/11/2012 15:31","E1",1.52,"MEDICAL AID","B","ARIS AUTO","IBBETSON ST AND CRAIGIE ST","675 SOMERVILLE AV",-71.1126884,42.3851813,1,2012-07-11 15:22:00,2012-07-11,"2012-07","07","2012",0,42.3851813,-71.1126884,"0.316666666666667","0.316666666666667","11.5","11.7833333333333","1.55","2.2","8.18333333333333","9.45","2.4","2.28333333333333","7.65","8.48333333333333","6.06666666666667","7.96666666666667"
"2332","675 SOMERVILLE AVE, Somerville, Massachusetts","1410673","MEDICAL AID","T1","10/24/2014 20:20","10/24/2014 20:20","10/24/2014 20:23","10/24/2014 20:27","T1",3.15,"MEDICAL AID","B","ARIS AUTO","IBBETSON ST AND CRAIGIE ST","675 SOMERVILLE AV",-71.1126884,42.3851813,1,2014-10-24 20:20:00,2014-10-25,"2014-10","10","2014",0,42.3851813,-71.1126884,"0.316666666666667","0.316666666666667","11.5","11.7833333333333","1.55","2.2","8.18333333333333","9.45","2.4","2.28333333333333","7.65","8.48333333333333","6.06666666666667","7.96666666666667"
"2333","68 AVON ST, Somerville, Massachusetts","1410017","MEDICAL AID","E7","10/6/2014 20:02","10/6/2014 20:03","10/6/2014 20:06","10/6/2014 20:11","E7",3.12,"MEDICAL AID","S","AVON ST","SCHOOL ST AND CENTRAL ST","68 AVON ST",-71.1037517,42.3861078,1,2014-10-06 20:02:00,2014-10-07,"2014-10","10","2014",0,42.3861078,-71.1037517,"3","3.33333333333333","8.63333333333333","10.5166666666667","2.26666666666667","3.46666666666667","6.6","8.08333333333333","3.06666666666667","3.66666666666667","9.68333333333333","10.9833333333333","5.25","7.55"
"2334","68 AVON ST, Somerville, Massachusetts","1409843","MEDICAL AID","E7","10/2/2014 9:48","10/2/2014 9:48","10/2/2014 9:51","10/2/2014 9:55","E7",2.88,"MEDICAL AID","S","AVON ST","SCHOOL ST AND CENTRAL ST","68 AVON ST",-71.1037517,42.3861078,1,2014-10-02 09:48:00,2014-10-02,"2014-10","10","2014",0,42.3861078,-71.1037517,"3","3.33333333333333","8.63333333333333","10.5166666666667","2.26666666666667","3.46666666666667","6.6","8.08333333333333","3.06666666666667","3.66666666666667","9.68333333333333","10.9833333333333","5.25","7.55"
"2335","68 BAY STATE AVE, Somerville, Massachusetts","1305423","CARB MON DETECT","E7","6/5/2013 21:04","6/5/2013 21:05","6/5/2013 21:09","6/5/2013 21:16","E7",4.03,"CARB MON DETECT","S","BAY STATE AV","MALLET ST AND KIDDER AV","68 BAY STATE AV",-71.115626,42.398304,1,2013-06-05 21:04:00,2013-06-06,"2013-06","06","2013",0,42.398304,-71.115626,"5.26666666666667","6.88333333333333","10.4666666666667","10.75","6.33333333333333","8.28333333333333","10.8833333333333","12.05","2.93333333333333","3.7","3.68333333333333","7.16666666666667","9.51666666666667","13.2333333333333"
"2336","68 CONCORD AVE, Somerville, Massachusetts","1310237","MEDICAL AID","E3","10/14/2013 15:19","10/14/2013 15:19","10/14/2013 15:22","10/14/2013 15:33","E3",3.15,"MEDICAL AID","S","CONCORD AV","SPRINGFIELD ST AND LEON ST","68 CONCORD AV",-71.099925,42.37628,1,2013-10-14 15:19:00,2013-10-14,"2013-10","10","2013",0,42.37628,-71.099925,"5.58333333333333","6.88333333333333","7.83333333333333","12.65","4.1","4.51666666666667","4.73333333333333","5.01666666666667","7.68333333333333","9.58333333333333","13.3833333333333","15.65","3.36666666666667","4.3"
"2337","68 HALL AVE, Somerville, Massachusetts","1311917","CARB MON DETECT","C3","11/29/2013 17:35","11/29/2013 17:36","11/29/2013 17:40","11/29/2013 17:44","C3",3.75,"CARB MON DETECT","S","HALL AV","COLLEGE AV AND LIBERTY AV","68 HALL AV",-71.117685,42.397723,1,2013-11-29 17:35:00,2013-11-29,"2013-11","11","2013",0,42.397723,-71.117685,"5.66666666666667","7.16666666666667","11.55","11.7666666666667","6.73333333333333","8.63333333333333","11.4833333333333","12.7","3.33333333333333","4.03333333333333","4.31666666666667","7.76666666666667","9.91666666666667","13.5666666666667"
"2338","68 PEARSON AVE, Somerville, Massachusetts","1205685","MEDICAL AID","E7","7/8/2012 23:49","7/8/2012 23:50","7/8/2012 23:53","7/9/2012 0:13","E7",3.03,"MEDICAL AID","S","PEARSON AV","KIDDER AV AND BOSTON AV","68 PEARSON AV",-71.1116119,42.396939,1,2012-07-08 23:49:00,2012-07-09,"2012-07","07","2012",0,42.396939,-71.1116119,"5.83333333333333","6.55","10.8833333333333","11.2666666666667","7.06666666666667","8.18333333333333","11.2666666666667","12.4333333333333","3.06666666666667","3.26666666666667","5.56666666666667","9.01666666666667","9.9","13.2166666666667"
"2339","68 PEARSON AVE, Somerville, Massachusetts","1205682","MEDICAL AID","E7","7/8/2012 21:52","7/8/2012 21:53","7/8/2012 21:56","7/8/2012 22:01","E7",3.15,"MEDICAL AID","S","PEARSON AV","KIDDER AV AND BOSTON AV","68 PEARSON AV",-71.1116119,42.396939,1,2012-07-08 21:52:00,2012-07-09,"2012-07","07","2012",0,42.396939,-71.1116119,"5.83333333333333","6.55","10.8833333333333","11.2666666666667","7.06666666666667","8.18333333333333","11.2666666666667","12.4333333333333","3.06666666666667","3.26666666666667","5.56666666666667","9.01666666666667","9.9","13.2166666666667"
"2340","68 PEARSON RD, Somerville, Massachusetts","1406780","MEDICAL AID","E6","7/15/2014 16:50","7/15/2014 16:50","7/15/2014 16:55","7/15/2014 17:06","E6",4.9,"MEDICAL AID","S","PEARSON RD","WARNER ST AND DEARBORN RD","68 PEARSON RD",-71.1157316,42.402792,1,2014-07-15 16:50:00,2014-07-15,"2014-07","07","2014",0,42.402792,-71.1157316,"8.8","9.25","11.75","12.0333333333333","10.0333333333333","11.1666666666667","13.6","15.2","6.2","6.61666666666667","5.3","5.38333333333333","13.0833333333333","16.1333333333333"
"2341","68 RUSH ST, Somerville, Massachusetts","1308307","MEDICAL AID","E2","8/25/2013 16:25","8/25/2013 16:25","8/25/2013 16:28","8/25/2013 16:46","E2",3.15,"MEDICAL AID","S","RUSH ST","PEARL ST AND FLINT ST","68 RUSH ST",-71.087211,42.3850775,1,2013-08-25 16:25:00,2013-08-25,"2013-08","08","2013",0,42.3850775,-71.087211,"8.71666666666667","11.0166666666667","3.9","4.96666666666667","7.75","9.41666666666667","2.51666666666667","2.58333333333333","8.31666666666667","10.4666666666667","12.7833333333333","14.15","4.5","4.58333333333333"
"2342","68 THURSTON ST, Somerville, Massachusetts","1403171","MEDICAL AID","L2","4/6/2014 9:51","4/6/2014 9:52","4/6/2014 9:55","4/6/2014 10:18","L2",3.02,"MEDICAL AID","S","THURSTON ST","EVERGREEN AV AND BROADWAY","68 THURSTON ST",-71.097508,42.392336,1,2014-04-06 09:51:00,2014-04-06,"2014-04","04","2014",0,42.392336,-71.097508,"5.98333333333333","6.46666666666667","3.5","7.26666666666667","5.06666666666667","7.03333333333333","6.91666666666667","8.16666666666667","4.6","5.8","10.8333333333333","12.2333333333333","7.38333333333333","9.13333333333333"
"2343","68 WHEATLAND ST, Somerville, Massachusetts","1400881","FIRE","C1","1/26/2014 9:56","1/26/2014 10:20","1/26/2014 10:20","1/26/2014 11:57","C1",0.28,"FIRE","S","WHEATLAND ST","DERBY ST AND MYSTIC AV","68 WHEATLAND ST",-71.0887047,42.3931709,1,2014-01-26 09:56:00,2014-01-26,"2014-01","01","2014",0,42.3931709,-71.0887047,"8.71666666666667","8.85","2.68333333333333","2.63333333333333","8.3","10.5166666666667","5.88333333333333","7.48333333333333","8.01666666666667","9.45","12.8333333333333","13.2333333333333","7.48333333333333","9.35"
"2344","688 BROADWAY, Somerville, Massachusetts","1410328","MEDICAL AID","E7","10/15/2014 12:36","10/15/2014 12:37","10/15/2014 12:41","10/15/2014 12:46","E7",3.78,"MEDICAL AID","B","EAT AT JUMBO'S","ROGERS AV AND JOSEPHINE AV","688 BROADWAY",-71.1118681,42.399623,1,2014-10-15 12:36:00,2014-10-15,"2014-10","10","2014",0,42.399623,-71.1118681,"6.03333333333333","6.36666666666667","8.98333333333333","9.2","7.26666666666667","8.33333333333333","10.8333333333333","12.4666666666667","3.43333333333333","3.83333333333333","6.5","6.81666666666667","10.3166666666667","13.3"
"2345","69 GOVERNOR WINTHROP RD, Somerville, Massachusetts","1307044","MEDICAL AID","R1","7/22/2013 7:44","7/22/2013 7:44","7/22/2013 7:47","7/22/2013 8:01","R1",3.17,"MEDICAL AID","S","GOVERNOR WINTHROP RD","TEMPLE RD AND SHORE DR","69 GOVERNOR WINTHROP RD",-71.0880119,42.3967558,1,2013-07-22 07:44:00,2013-07-22,"2013-07","07","2013",0,42.3967558,-71.0880119,"9","9.15","4.03333333333333","5.76666666666667","8.45","10.7166666666667","6.71666666666667","11.1666666666667","8.16666666666667","9.45","10.2333333333333","11.5666666666667","8.31666666666667","12.6833333333333"
"2346","69 HANCOCK ST, Somerville, Massachusetts","1404469","MEDICAL AID","E7","5/13/2014 20:46","5/13/2014 20:47","5/13/2014 20:49","5/13/2014 21:04","E7",1.43,"MEDICAL AID","S","HANCOCK ST","SUMMER ST AND HIGHLAND AV","69 HANCOCK ST",-71.1151916,42.3923369,1,2014-05-13 20:46:00,2014-05-14,"2014-05","05","2014",0,42.3923369,-71.1151916,"2.8","2.86666666666667","10.8833333333333","11.5833333333333","4.03333333333333","4.7","8.4","9.75","1.43333333333333","1.7","6.28333333333333","7.06666666666667","7.03333333333333","9.48333333333333"
"2347","69 LOWDEN AVE, Somerville, Massachusetts","1402204","MEDICAL AID","E6","3/6/2014 1:56","3/6/2014 1:57","3/6/2014 2:02","3/6/2014 2:17","E6",5.07,"MEDICAL AID","S","LOWDEN AV","MALLET ST AND KIDDER AV","69 LOWDEN AV",-71.115114,42.398093,1,2014-03-06 01:56:00,2014-03-06,"2014-03","03","2014",0,42.398093,-71.115114,"5.43333333333333","7.01666666666667","10.6333333333333","10.95","6.5","7.83333333333333","11.05","12.2833333333333","3.1","3.83333333333333","4.05","7.5","9.68333333333333","13.3666666666667"
"2348","69 PEARSON RD, Somerville, Massachusetts","1409418","MEDICAL AID","E6","9/21/2014 14:23","9/21/2014 14:25","9/21/2014 14:30","9/21/2014 14:41","E6",5.17,"MEDICAL AID","S","PEARSON RD","WARNER ST AND DEARBORN RD","69 PEARSON RD",-71.1154908,42.4028844,1,2014-09-21 14:23:00,2014-09-21,"2014-09","09","2014",0,42.4028844,-71.1154908,"8.76666666666667","9.23333333333333","11.7333333333333","12","10","11.15","13.5666666666667","15.25","6.18333333333333","6.6","5.26666666666667","5.36666666666667","13.0666666666667","16.05"
"2349","69 STERLING ST, Somerville, Massachusetts","1306908","MEDICAL AID","E6","7/18/2013 13:10","7/18/2013 13:10","7/18/2013 13:14","7/18/2013 13:29","E6",4.2,"MEDICAL AID","S","STERLING ST","NORTH ST & ALEWIFE BROOK PKWY","69 STERLING ST",-71.1304043,42.4116696,1,2013-07-18 13:10:00,2013-07-18,"2013-07","07","2013",0,42.4116696,-71.1304043,"11.4833333333333","15.1833333333333","14.9333333333333","17.6833333333333","12.55","14.9666666666667","17.1","19.4666666666667","9.15","12.3666666666667","4.33333333333333","4.45","15.7333333333333","20.4666666666667"
"2350","690 BROADWAY, Somerville, Massachusetts","1206783","MEDICAL AID","E7","8/9/2012 4:50","8/9/2012 4:51","8/9/2012 4:56","8/9/2012 5:02","E7",4.7,"MEDICAL AID","B","CORDIMA CHIROPRACTIC CENTER","ROGERS AV AND JOSEPHINE AV","690 BROADWAY",-71.1119514,42.3996652,1,2012-08-09 04:50:00,2012-08-09,"2012-08","08","2012",0,42.3996652,-71.1119514,"6.05","6.4","9","9.23333333333333","7.28333333333333","8.35","10.85","12.4166666666667","3.46666666666667","3.85","6.48333333333333","6.76666666666667","10.3333333333333","13.3166666666667"
"2351","693 MCGRATH HWY, Somerville, Massachusetts","1411219","FIRE","E2","11/9/2014 7:40","11/9/2014 7:41","11/9/2014 7:43","11/9/2014 7:46","E2",2.17,"FIRE","B","FELLSWAY AUTO REPAIR","BROADWAY AND BLAKELEY AV","693 MCGRATH HWY",-71.0872869,42.3901671,1,2014-11-09 07:40:00,2014-11-09,"2014-11","11","2014",0,42.3901671,-71.0872869,"8.85","9.78333333333333","1.15","1.43333333333333","7.8","9.93333333333333","3.83333333333333","5.51666666666667","8.01666666666667","9.98333333333333","12.4833333333333","14.3","5.43333333333333","7.03333333333333"
"2352","7 AVON PL, Somerville, Massachusetts","1410065","A FIRE ALARM","E2","10/7/2014 21:38","10/7/2014 21:39","10/7/2014 21:43","10/7/2014 21:52","E2",4.37,"A FIRE ALARM","S","AVON PL","CROSS ST AND AUBURN AV","7 AVON PL",-71.090283,42.383645,1,2014-10-07 21:38:00,2014-10-08,"2014-10","10","2014",0,42.383645,-71.090283,"8.23333333333333","10.3666666666667","4.31666666666667","5.25","6.73333333333333","8.33333333333333","1.5","1.51666666666667","8.43333333333333","10.3166666666667","14.2","15.85","3.48333333333333","3.78333333333333"
"2353","7 BELKNAP ST, Somerville, Massachusetts","1308607","A FIRE ALARM","E6","9/1/2013 15:56","9/1/2013 15:57","9/1/2013 16:00","9/1/2013 16:04","E6",3.75,"A FIRE ALARM","S","BELKNAP ST","BROADWAY AND HAMILTON RD","7 BELKNAP ST",-71.1297508,42.405351,1,2013-09-01 15:56:00,2013-09-01,"2013-09","09","2013",0,42.405351,-71.1297508,"11.2","12.2","14.7833333333333","17.4166666666667","12.4","15.2666666666667","16.95","19.0666666666667","9","12.0833333333333","2.96666666666667","2.8","15.4333333333333","18.9"
"2354","7 BOND ST, Somerville, Massachusetts","1309956","MEDICAL AID","R1","10/6/2013 7:23","10/6/2013 7:24","10/6/2013 7:27","10/6/2013 7:36","R1",2.7,"MEDICAL AID","S","BOND ST","BROADWAY AND HEATH ST","7 BOND ST",-71.0964367,42.3947352,1,2013-10-06 07:23:00,2013-10-06,"2013-10","10","2013",0,42.3947352,-71.0964367,"7.25","7.36666666666667","4.53333333333333","4.41666666666667","6.68333333333333","8.41666666666667","7.73333333333333","9.18333333333333","6.4","7.25","10.5166666666667","10.9666666666667","8.95","11.4666666666667"
"2355","7 EVERETT AVE, Somerville, Massachusetts","1407224","B FIRE ALARM","E3","7/27/2014 12:52","7/27/2014 12:52","7/27/2014 12:56","7/27/2014 13:05","E3",3.72,"B FIRE ALARM","S","EVERETT AV","CROSS ST AND MCGRATH HWY","7 EVERETT AV",-71.0879094,42.3866373,1,2014-07-27 12:52:00,2014-07-27,"2014-07","07","2014",0,42.3866373,-71.0879094,"9.58333333333333","12.2333333333333","3.16666666666667","4.08333333333333","8.1","10.15","2.86666666666667","3.31666666666667","8.53333333333333","10.6","13.05","14.6","4.85","5.3"
"2356","7 EVERETT AVE, Somerville, Massachusetts","1400652","B FIRE ALARM","E2","1/18/2014 6:59","1/18/2014 7:00","1/18/2014 7:04","1/18/2014 7:10","E2",3.92,"B FIRE ALARM","S","EVERETT AV","CROSS ST AND MCGRATH HWY","7 EVERETT AV",-71.0879094,42.3866373,1,2014-01-18 06:59:00,2014-01-18,"2014-01","01","2014",0,42.3866373,-71.0879094,"9.58333333333333","12.2333333333333","3.16666666666667","4.08333333333333","8.1","10.15","2.86666666666667","3.31666666666667","8.53333333333333","10.6","13.05","14.6","4.85","5.3"
